status,reason,segment_count,parsed_segments,parse_errors,parse_notes,normalized_candidate,parsed_math,macro_boundary,first_error,ID,title,canonical_equation
Passed,,2,2.0,0,,"\eta(\omega) = \omega^{-\beta} e^{-\omega/\omega_{0}} || \omega_{0} = \omega_{0}(u_{T}), \beta = \beta(S_{\mathrm{HD}})","Eq(eta(omega), e**((-omega)/omega_{0})/omega**beta) || Eq(omega_{0}, omega_{0}(u_{T}))","Eq(eta(omega), e**((-omega)/omega_{0})/omega**beta) || Eq(omega_{0}, omega_{0}(u_{T}))",,ID0015,Spectral Density Index (TZP-Weighted),"\eta(\omega) = \omega^{-\beta} e^{-\omega/\omega_{0}} || \omega_{0} = \omega_{0}(u_{T}), \qquad \beta = \beta(S_{\mathrm{HD}})"
Passed,,3,3.0,0,,R_{T} = \lim_{x \to p}(R(x)+f(x)) || R_{T} < \infty || \Gamma \sim \Lambda,"Eq(R_{T}, Limit(R(x) + f(x), x, p, dir='+-')) || R_{T} < oo || Gamma*(Lambda*sim)","Eq(R_{T}, Limit(R(x) + f(x), x, p, dir='+-')) || R_{T} < oo || Gamma*(Lambda*sim)",,ID0016,Manifold Curvature (TZP Condition),R_{T} = \lim_{x \to p}\bigl(R(x)+f(x)\bigr) || R_{T} < \infty \quad \Longleftrightarrow \quad \Gamma \sim \Lambda
Passed,,3,3.0,0,,"\nabla^{\mathrm{T}} g = 0 p || T(\nabla^{\mathrm{T}})=0 p || \nabla^{\mathrm{T}}\vert_{\det g \neq 0} = \nabla^{\mathrm{LC}}, \nabla^{\mathrm{T}} n = 0 \ \mathrm{for}\ n \in \operatorname{Null}_{p}(M)","Eq(g*nabla**(T*mathrm), 0*p) || Eq(T(nabla**(T*mathrm)), 0*p) || nabla**(T*mathrm)","Eq(g*nabla**(T*mathrm), 0*p) || Eq(T(nabla**(T*mathrm)), 0*p) || nabla**(T*mathrm)",,ID0017,Trawinistic Connection,"\nabla^{\mathrm{T}} g = 0 \qquad \text{away from } p || T(\nabla^{\mathrm{T}})=0 \qquad \text{away from } p || \nabla^{\mathrm{T}}\big\vert_{\det g \neq 0} = \nabla^{\mathrm{LC}}, \qquad \nabla^{\mathrm{T}} n = 0 \ \text{for}\ n \in \operatorname{Null}_{p}(M)"
Passed,,2,2.0,0,,\Delta_{\mathrm{T}}\phi = \nabla^{\mathrm{T}}_{a} \nabla_{\mathrm{T}}^{ a}\phi || \nabla_{\mathrm{T}}^{ a} = g_{\mathrm{reg}}^{ab}\nabla^{\mathrm{T}}_{b},"Eq(Delta_{T*mathrm}*phi, nabla**(T*mathrm)*(nabla_{T*mathrm}**a*phi)) || Eq(nabla_{T*mathrm}**a, g_{mathrm*(r*(e*g))}**(a*b)*nabla**(T*mathrm))","Eq(Delta_{T*mathrm}*phi, nabla**(T*mathrm)*(nabla_{T*mathrm}**a*phi)) || Eq(nabla_{T*mathrm}**a, g_{mathrm*(r*(e*g))}**(a*b)*nabla**(T*mathrm))",,ID0018,Trawinistic Laplacian,"\Delta_{\mathrm{T}}\phi = \nabla^{\mathrm{T}}_{a} \nabla_{\mathrm{T}}^{\,a}\phi || \nabla_{\mathrm{T}}^{\,a} = g_{\mathrm{reg}}^{ab}\nabla^{\mathrm{T}}_{b}"
Passed,,2,2.0,0,,\Box_{\mathrm{T}}\phi = g_{\mathrm{reg}}^{ab} \nabla^{\mathrm{T}}_{a} \nabla^{\mathrm{T}}_{b}\phi || g_{\mathrm{reg}}^{ab} = (g^{-1})_{\mathrm{reg}}^{ab},"Eq(Box_{T*mathrm}*phi, g_{mathrm*(r*(e*g))}**(a*b)*(nabla**(T*mathrm)*(nabla**(T*mathrm)*phi))) || Eq(g_{mathrm*(r*(e*g))}**(a*b), 1/g)","Eq(Box_{T*mathrm}*phi, g_{mathrm*(r*(e*g))}**(a*b)*(nabla**(T*mathrm)*(nabla**(T*mathrm)*phi))) || Eq(g_{mathrm*(r*(e*g))}**(a*b), 1/g)",,ID0019,Trawinistic D'Alembertian,\Box_{\mathrm{T}}\phi = g_{\mathrm{reg}}^{ab} \nabla^{\mathrm{T}}_{a} \nabla^{\mathrm{T}}_{b}\phi || g_{\mathrm{reg}}^{ab} = \left(g^{-1}\right)_{\mathrm{reg}}^{ab}
Passed,,2,2.0,0,,w = \frac{1}{2\pi} \oint_{\Gamma} \nabla \theta \cdot d\ell || w \in \t\frac{1}{2}\mathbb{Z},"Eq(w, dell*((oint_{Gamma}*(nabla*theta))/((2*pi)))) || w*(in*(t*((Z*mathbb)/2)))","Eq(w, dell*((oint_{Gamma}*(nabla*theta))/((2*pi)))) || oo*sign(Z*in*mathbb*w)",,ID0020,Trawinistic Winding Number,w = \frac{1}{2\pi} \oint_{\Gamma} \nabla \theta \cdot d\ell || w \in \tfrac{1}{2}\mathbb{Z}
Passed,,2,2.0,0,,"c_{T} = [\frac{1}{2\pi}F] \in H^{2}(M\setminus{p},\mathbb{Z}) || \operatorname{hol}(\mathcal{A}) = w","Eq(c_{T}, (F/((2*pi)))*(H**2*in)) || Eq(operatorname*((A*mathcal)*(h*(l*o))), w)","Eq(c_{T}, (F/((2*pi)))*(H**2*in)) || Eq(operatorname*((A*mathcal)*(h*(l*o))), w)",,ID0021,Trawin Characteristic Class,"c_{T} = \left[\frac{1}{2\pi}F\right] \in H^{2}(M\setminus\{p\},\mathbb{Z}) || \operatorname{hol}(\mathcal{A}) = w"
Passed,,2,2.0,0,,\lim_{x\to p} R_{T}(x) = \infty || R_{T}(x)=\lim_{y\to x}(R(y)+f(y)),"Eq(Limit(R_{T}(x), x, p, dir='+-'), oo) || Eq(R_{T}(x), Limit(R(y) + f(y), y, x, dir='+-'))","Eq(Limit(R_{T}(x), x, p, dir='+-'), oo) || Eq(R_{T}(x), Limit(R(y) + f(y), y, x, dir='+-'))",,ID0022,TZP Curvature Singularity,\lim_{x\to p} R_{T}(x) = \infty || R_{T}(x)=\lim_{y\to x}\bigl(R(y)+f(y)\bigr)
Passed,,2,2.0,0,,"V_{T}(x) = \lambda \exp( -\frac{d(x,p)}{u_{T}} ) || V_{T}(p)=\lambda","Eq(V_{T}(x), lambda*exp(-d(x, p)/u_{T})) || Eq(V_{T}(p), lambda)","Eq(V_{T}(x), lambda*exp(-d(x, p)/u_{T})) || Eq(V_{T}(p), lambda)",,ID0023,TZP Potential Term,"V_{T}(x) = \lambda \exp\!\left( -\frac{d(x,p)}{u_{T}} \right) || V_{T}(p)=\lambda"
Passed,,2,2.0,0,,\rho_{\mathrm{vac}}^{T} = \frac{1}{u_{T}^{4}} \int_{0}^{\omega_{\mathrm{cut}}} \eta(\omega) \hbar\omega d\omega || \omega_{\mathrm{cut}}=\omega_{\mathrm{cut}}(S_{\mathrm{HD}}),"Eq(rho_{mathrm*(v*(a*c))}**T, Integral((hbar*omega)*eta(omega), (omega, 0, omega_{mathrm*(c*(t*u))}))/(u_{T}**4)) || Eq(omega_{mathrm*(c*(t*u))}, omega_{mathrm*(c*(t*u))}(S_{mathrm*(D*H)}))","Eq(rho_{mathrm*(v*(a*c))}**T, Integral((hbar*omega)*eta(omega), (omega, 0, omega_{mathrm*(c*(t*u))}))/(u_{T}**4)) || Eq(omega_{mathrm*(c*(t*u))}, omega_{mathrm*(c*(t*u))}(S_{mathrm*(D*H)}))",,ID0024,TZP Vacuum Energy Density,"\rho_{\mathrm{vac}}^{T} = \frac{1}{u_{T}^{4}} \int_{0}^{\omega_{\mathrm{cut}}} \eta(\omega)\,\hbar\omega\,d\omega || \omega_{\mathrm{cut}}=\omega_{\mathrm{cut}}(S_{\mathrm{HD}})"
Passed,,2,2.0,0,,"\nabla^{\mathrm{T}} g = 0 (x\neq p) || \nabla^{\mathrm{T}} g = C \delta(x,p) (x=p)","Eq(g*nabla**(T*mathrm), 0) || Eq(g*nabla**(T*mathrm), C*delta(x, p))","Eq(g*nabla**(T*mathrm), 0) || Eq(g*nabla**(T*mathrm), C*delta(x, p))",,ID0027,Constraint: Trawinistic Metric Compatibility,"\nabla^{\mathrm{T}} g = 0 \qquad (x\neq p) || \nabla^{\mathrm{T}} g = C\,\delta(x,p) \qquad (x=p)"
Passed,,2,2.0,0,,H_{\mathrm{T}}\lvert\Psi\rangle = \int_{\Sigma}\mathcal{H}_{\mathrm{T}} d\Sigma \lvert\Psi\rangle || \Sigma \cap {p} = \varnothing,"H_{T*mathrm}*(Psi*lvert) || Eq(Sigma*(cap*p), varnothing)","H_{T*mathrm}*(Psi*lvert) || Eq(Sigma*(cap*p), varnothing)",,ID0030,TZP-Modified Hamiltonian Operator,"H_{\mathrm{T}}\lvert\Psi\rangle = \int_{\Sigma}\mathcal{H}_{\mathrm{T}}\,d\Sigma\;\lvert\Psi\rangle || \Sigma \cap \{p\} = \varnothing"
Passed,,2,2.0,0,,"\frac{\partial S}{\partial t} + \mathcal{H}_{\mathrm{T}} ( q,\frac{\partial S}{\partial q},t ) =0 || p=\frac{\partial S}{\partial q}","H*mathcal + Derivative(S, t) || Eq(p, Derivative(S, q))","H*mathcal + Derivative(S, t) || Eq(p, Derivative(S, q))",,ID0031,Hamilton–Jacobi Equation (Trawinistic Form),"\frac{\partial S}{\partial t} \;+\; \mathcal{H}_{\mathrm{T}} \!\left( q,\frac{\partial S}{\partial q},t \right) =0 || p=\frac{\partial S}{\partial q}"
Passed,,2,2.0,0,,\delta S[\phi] = 0 || \phi\vert_{\partial M} = \phi_{0},"Eq(delta*(S*phi), 0) || Eq(phi*vert_{M*partial}, phi_{0})","Eq(delta*(S*phi), 0) || Eq(phi*vert_{M*partial}, phi_{0})",,ID0033,Principle of Least Action (TZP Variant),\delta S[\phi] = 0 || \phi\big\vert_{\partial M} = \phi_{0}
Passed,,2,2.0,0,,\frac{\delta S}{\delta \phi}=0 || \nabla^{\mathrm{T}}_{a}\nabla^{\mathrm{T}a}\phi + \frac{\partial V_{T}}{\partial \phi} + \mathcal{C}_{\mathrm{curv/tors}} =0,"Eq((S*delta)/((delta*phi)), 0) || C*mathcal + (nabla**(T*mathrm)*(nabla**(mathrm*(T*a))*phi) + Derivative(V_{T}, phi))","Eq((S*delta)/((delta*phi)), 0) || C*mathcal + (nabla**(T*mathrm)*(nabla**(mathrm*(T*a))*phi) + Derivative(V_{T}, phi))",,ID0034,Field Equations on a Trawinistic Manifold,\frac{\delta S}{\delta \phi}=0 || \nabla^{\mathrm{T}}_{a}\nabla^{\mathrm{T}a}\phi \;+\; \frac{\partial V_{T}}{\partial \phi} \;+\; \mathcal{C}_{\mathrm{curv/tors}} =0
Passed,,2,2.0,0,,"\Box_{\mathrm{T}} G_{\mathrm{T}}(x,x^{\prime}) = -\delta(x,x^{\prime}) || G_{\mathrm{T}}(x,x^{\prime}) \sim e^{-V_{T}(x,x^{\prime})}","Eq(Box_{T*mathrm}*G_{T*mathrm}(x, x**prime), -delta(x, x**prime)) || (sim/e**V_{T}(x, x**prime))*G_{T*mathrm}(x, x**prime)","Eq(Box_{T*mathrm}*G_{T*mathrm}(x, x**prime), -delta(x, x**prime)) || (sim/e**V_{T}(x, x**prime))*G_{T*mathrm}(x, x**prime)",,ID0035,Quantum Field Propagator (TZP Background),"\Box_{\mathrm{T}}\,G_{\mathrm{T}}(x,x') = -\delta(x,x') || G_{\mathrm{T}}(x,x') \sim e^{-V_{T}(x,x')}"
Passed,,2,2.0,0,,\mathcal{V}_{\mathrm{T}}\phi_{\omega} = \sqrt{\frac{\hbar\omega}{2}} \phi_{\omega} \coth( \frac{\omega}{2\omega_{0}} ) || \omega_{0}=\omega_{0}(\eta),"V*mathcal || Eq(omega_{0}, omega_{0}(eta))","V*mathcal || Eq(omega_{0}, omega_{0}(eta))",,ID0036,Vacuum Fluctuation Operator (TZP),"\mathcal{V}_{\mathrm{T}}\phi_{\omega} = \sqrt{\frac{\hbar\omega}{2}}\, \phi_{\omega}\, \coth\!\left( \frac{\omega}{2\omega_{0}} \right) || \omega_{0}=\omega_{0}\bigl(\eta\bigr)"
Passed,,2,2.0,0,,\Lambda = \frac{B^{2}}{\rho \mu \Omega^{2}} || \Lambda \approx 1,"Eq(Lambda, B**2/((rho*(Omega**2*mu)))) || Lambda*(approx*1)","Eq(Lambda, B**2/((rho*(Omega**2*mu)))) || Lambda*(approx*1)",,ID0038,Elsasser Attractor Manifold,"\Lambda = \frac{B^{2}}{\rho\,\mu\,\Omega^{2}} || \Lambda \approx 1"
Passed,,2,2.0,0,,\frac{B^{2}}{2\mu} = \frac{1}{2}\rho(\Omega r)^{2} || E_{\mathrm{mag}} = E_{\mathrm{rot}},"Eq(B**2/((2*mu)), rho(Omega*r)**2/2) || Eq(E_{mathrm*(m*(a*g))}, E_{mathrm*(r*(o*t))})","Eq(B**2/((2*mu)), rho(Omega*r)**2/2) || Eq(E_{mathrm*(m*(a*g))}, E_{mathrm*(r*(o*t))})",,ID0039,Magnetic–Coriolis Energy Equipartition,\frac{B^{2}}{2\mu} = \frac{1}{2}\rho(\Omega r)^{2} || E_{\mathrm{mag}} = E_{\mathrm{rot}}
Passed,,2,2.0,0,,\Lambda = \frac{B^{2}}{\rho \mu \Omega^{2}} || \Lambda_{\mathrm{crit}} \approx 1,"Eq(Lambda, B**2/((rho*(Omega**2*mu)))) || Lambda_{mathrm*(c*(r*(i*t)))}*(approx*1)","Eq(Lambda, B**2/((rho*(Omega**2*mu)))) || Lambda_{mathrm*(c*(r*(i*t)))}*(approx*1)",,ID0040,Universality of Elsasser Criticality,"\Lambda = \frac{B^{2}}{\rho\,\mu\,\Omega^{2}} || \Lambda_{\mathrm{crit}} \approx 1"
Passed,,2,2.0,0,,\chi_{H} = \frac{H}{B^{2}L} || \chi_{H} = \mathrm{const.},"Eq(chi_{H}, H/((B**2*L))) || Eq(chi_{H}, mathrm)","Eq(chi_{H}, H/((B**2*L))) || Eq(chi_{H}, mathrm)",,ID0042,Magnetic Helicity as Scale-Invariant Constraint,\chi_{H} = \frac{H}{B^{2}L} || \chi_{H} = \mathrm{const.}
Passed,,2,2.0,0,,"\operatorname{Lk}(C_{1},C_{2}) = \frac{1}{4\pi} \oint_{C_{1}}\oint_{C_{2}} \frac{(\mathbf{r}_{1}-\mathbf{r}_{2})\cdot (d\mathbf{r}_{1}\times d\mathbf{r}_{2})} {\lvert \mathbf{r}_{1}-\mathbf{r}_{2} \rvert^{3}} || \operatorname{Lk}(C_{1},C_{2}) \in \mathbb{Z}",operatorname*(L*k) || operatorname*(L*k),operatorname*(L*k) || operatorname*(L*k),,ID0043,Helicity Linking Number Universality,"\operatorname{Lk}(C_{1},C_{2}) = \frac{1}{4\pi} \oint_{C_{1}}\oint_{C_{2}} \frac{(\mathbf{r}_{1}-\mathbf{r}_{2})\cdot \left(d\mathbf{r}_{1}\times d\mathbf{r}_{2}\right)} {\lvert \mathbf{r}_{1}-\mathbf{r}_{2} \rvert^{3}} || \operatorname{Lk}(C_{1},C_{2}) \in \mathbb{Z}"
Passed,,2,2.0,0,,\mu = k M R^{2}\Omega || k \approx \mathrm{const.},"Eq(mu, k*(M*(Omega*R**2))) || k*(approx*mathrm)","Eq(mu, k*(M*(Omega*R**2))) || k*(approx*mathrm)",,ID0044,(μ ∝ M R^2Ω) Universal Scaling Law,"\mu = k\,M R^{2}\Omega || k \approx \mathrm{const.}"
Passed,,2,2.0,0,,g_{\mu} = \frac{\mu}{M R^{2}\Omega} || g_{\mu} = \mathcal{O}(1),"Eq(g_{mu}, mu/((M*(Omega*R**2)))) || Eq(g_{mu}, mathcal*(O*1))","Eq(g_{mu}, mu/((M*(Omega*R**2)))) || Eq(g_{mu}, mathcal*(O*1))",,ID0045,Dimensionless Gyromagnetic Coupling Constant,g_{\mu} = \frac{\mu}{M R^{2}\Omega} || g_{\mu} = \mathcal{O}(1)
Passed,,2,2.0,0,,\mathcal{R} = \frac{Q}{Q^{\prime}} || |\log_{10}\mathcal{R}| \leq 1,"Eq(R*mathcal, Q/(Q**prime)) || Abs(log(R*mathcal, 10)) <= 1","Eq(R*mathcal, Q/(Q**prime)) || Abs(log(R*mathcal, 10)) <= 1",,ID0046,Order-Of-Magnitude Invariance Across 47 Orders of Scale,\mathcal{R} = \frac{Q}{Q'} || \left|\log_{10}\mathcal{R}\right| \leq 1
Passed,,2,2.0,0,,\frac{P(H_{i}\mid D)}{P(H_{j}\mid D)} = \frac{P(D\mid H_{i})}{P(D\mid H_{j})} \frac{P(H_{i})}{P(H_{j})} || B_{ij} = \frac{P(D\mid H_{i})}{P(D\mid H_{j})},"Eq(P(H_{i}*(D*mid))/P(H_{j}*(D*mid)), (P(H_{i})/P(H_{j}))*(P(D*(H_{i}*mid))/P(D*(H_{j}*mid)))) || Eq(B_{i*j}, P(D*(H_{i}*mid))/P(D*(H_{j}*mid)))","Eq(P(H_{i}*(D*mid))/P(H_{j}*(D*mid)), (P(H_{i})/P(H_{j}))*(P(D*(H_{i}*mid))/P(D*(H_{j}*mid)))) || Eq(B_{i*j}, P(D*(H_{i}*mid))/P(D*(H_{j}*mid)))",,ID0047,Bayesian Evidence Accumulation Framework,\frac{P(H_{i}\mid D)}{P(H_{j}\mid D)} = \frac{P(D\mid H_{i})}{P(D\mid H_{j})} \frac{P(H_{i})}{P(H_{j})} || B_{ij} = \frac{P(D\mid H_{i})}{P(D\mid H_{j})}
Passed,,2,2.0,0,,\exists D: P(D\mid H) \neq P(D\mid \neg H) || |P(D\mid H) - P(D\mid \neg H)| \geq \delta,"Ne((D*exists)/P(D*(H*mid)), P(D*(mid*(H*neg)))) || Abs(P(D*(H*mid)) - P(D*(mid*(H*neg)))) >= delta","Ne((D*exists)/P(D*(H*mid)), P(D*(mid*(H*neg)))) || Abs(P(D*(H*mid)) - P(D*(mid*(H*neg)))) >= delta",,ID0048,Falsifiability as Core Design Constraint,\exists D: \quad P(D\mid H) \neq P(D\mid \neg H) || \left|P(D\mid H) - P(D\mid \neg H)\right| \geq \delta
Passed,,2,2.0,0,,\phi \in \Gamma(E \to M) || (\nabla^{\mu}\nabla_{\mu} + m^{2} + \xi R)\phi = 0,"phi*(Gamma*in) || Eq(phi*(R*xi + (m**2 + nabla**mu*nabla_{mu})), 0)","phi*(Gamma*in) || Eq(phi*(R*xi + (m**2 + nabla**mu*nabla_{mu})), 0)",,ID0050,Quantum Fields on Curved Manifolds,\phi \in \Gamma(E \to M) || \left(\nabla^{\mu}\nabla_{\mu} + m^{2} + \xi R\right)\phi = 0
Passed,,2,2.0,0,,"\Pi_{\mu\nu}(x,x^{\prime}) = \frac{\delta^{2}W[A]}{\delta A^{\mu}(x) \delta A^{\nu}(x^{\prime})} \rvert_{A=0} || \nabla^{\mu}\Pi_{\mu\nu}(x,x^{\prime}) = 0","Eq(Pi_{mu*nu}(x, x**prime), (delta**2*(A*W))/((delta*(A**mu*(x*(delta*(A**nu*x**prime))))))) || Eq(nabla**mu*Pi_{mu*nu}(x, x**prime), 0)","Eq(Pi_{mu*nu}(x, x**prime), (delta**2*(A*W))/((delta*(A**mu*(x*(delta*(A**nu*x**prime))))))) || Eq(nabla**mu*Pi_{mu*nu}(x, x**prime), 0)",,ID0052,Vacuum Polarization,"\Pi_{\mu\nu}(x,x') = \frac{\delta^{2}W[A]}{\delta A^{\mu}(x)\,\delta A^{\nu}(x')} \biggr\rvert_{A=0} || \nabla^{\mu}\Pi_{\mu\nu}(x,x') = 0"
Passed,,2,2.0,0,,-\Delta_{\mathrm{T}}\phi_{n} = \lambda_{n}\phi_{n} || \omega_{n}^{2} = \lambda_{n} + m^{2},"Eq(-Delta_{T*mathrm}*phi_{n}, lambda_{n}*phi_{n}) || Eq(omega_{n}**2, lambda_{n} + m**2)","Eq(-Delta_{T*mathrm}*phi_{n}, lambda_{n}*phi_{n}) || Eq(omega_{n}**2, lambda_{n} + m**2)",,ID0054,Mode Quantization in Confined Geometries,-\Delta_{\mathrm{T}}\phi_{n} = \lambda_{n}\phi_{n} || \omega_{n}^{2} = \lambda_{n} + m^{2}
Passed,,2,2.0,0,,\mathcal{B}_{\partial\Omega}\phi = \sum_{n} b_{n}(\partial\Omega) \phi_{n} || b_{n} = b_{n}^{\mathrm{geom}} + b_{n}^{\mathrm{top}} + b_{n}^{\mathrm{curv}},"B*mathcal || Eq(b_{n}, b_{n}**(mathrm*(c*(u*(r*v)))) + (b_{n}**(mathrm*(g*(e*(m*o)))) + b_{n}**(mathrm*(t*(o*p)))))",B*mathcal,,ID0055,Boundary-Induced Quantum Effects,"\mathcal{B}_{\partial\Omega}\phi = \sum_{n} b_{n}(\partial\Omega)\,\phi_{n} || b_{n} = b_{n}^{\mathrm{geom}} + b_{n}^{\mathrm{top}} + b_{n}^{\mathrm{curv}}"
Passed,,2,2.0,0,,E_{\mathrm{Cas}}(L) = -\frac{\pi^{2}}{720 L^{3}}(1+\varepsilon) || \varepsilon = \varepsilon_{\mathrm{curv}} + \varepsilon_{\mathrm{TZP}},"Eq(E_{mathrm*(C*(a*s))}(L), -pi**2/((720*L**3))*(varepsilon + 1)) || Eq(varepsilon, varepsilon_{mathrm*(T*(P*Z))} + varepsilon_{mathrm*(c*(u*(r*v)))})","Eq(E_{mathrm*(C*(a*s))}(L), -pi**2/((720*L**3))*(varepsilon + 1)) || Eq(varepsilon, varepsilon_{mathrm*(T*(P*Z))} + varepsilon_{mathrm*(c*(u*(r*v)))})",,ID0056,Casimir-Type Phenomena,"E_{\mathrm{Cas}}(L) = -\frac{\pi^{2}}{720\,L^{3}}\left(1+\varepsilon\right) || \varepsilon = \varepsilon_{\mathrm{curv}} + \varepsilon_{\mathrm{TZP}}"
